no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
CR1L,0.83949981,0.006460951,0.008305467,0.36231485,0.400336889,0.688908401,FALSE,FALSE,,,FNDC4,0.845174943,0.025614589,0.019584409,-0.387260135,0.200776707,0.840873177,FALSE,FALSE,,,CDC5L,0.937521555,0.041070735,0.051681526,-0.331537906,-0.430046103,0.667162105,FALSE,FALSE
FBXO25,0.839572232,0.041779174,0.048277313,0.208561408,1.199641205,0.230278716,FALSE,FALSE,,,RGN,0.845174943,0.085475218,0.096024168,0.167891369,0.519939246,0.603105921,FALSE,FALSE,,,SLC39A13,0.937686901,0.03576534,0.045728343,-0.35452648,-0.159915467,0.872947665,FALSE,FALSE
SIK3,0.839572232,1.156829253,1.179481255,0.027976551,1.816695341,0.069263776,FALSE,FALSE,,,SERTAD2,0.845450291,0.056666385,0.051471385,-0.138722543,-0.199385993,0.841960817,FALSE,FALSE,,,HRAS,0.937739161,0.02622378,0.018050749,0.538816963,0.725212704,0.468321551,FALSE,FALSE
TIMM9,0.839572232,0.036700155,0.033206495,-0.144320719,-0.009250668,0.99261914,FALSE,FALSE,,,PUS1,0.845450291,0.02311243,0.024116266,0.06133757,1.09775082,0.272313312,FALSE,FALSE,,,KNDC1,0.938856389,0.160342549,0.182957192,-0.19034881,-0.123561872,0.901662183,FALSE,FALSE
APOL3,0.839682277,0.011889706,0.010419161,-0.190473838,-0.407323907,0.683770106,FALSE,FALSE,,,C11orf1,0.845450337,0.019712703,0.024306297,0.302204483,1.336778907,0.181294816,FALSE,FALSE,,,SDF4,0.938899405,0.076518809,0.075362193,0.021973471,0.270752779,0.786581181,FALSE,FALSE
MAP3K7,0.840056613,0.102516182,0.114993088,0.165695494,0.023672292,0.981114008,FALSE,FALSE,,,LATS2,0.845450337,0.039341861,0.037754886,-0.059401844,0.130756094,0.895968256,FALSE,FALSE,,,TSSC1,0.938899405,0.05681701,0.056968479,-0.003840963,-0.835207678,0.403600788,FALSE,FALSE
PEX26,0.840302405,0.017850257,0.023897914,0.420939884,1.210686883,0.226015431,FALSE,FALSE,,,IL1R1,0.845474654,0.012572269,0.019511822,0.634103463,1.191364804,0.233510404,FALSE,FALSE,,,SERP1,0.938899405,0.163811204,0.189026561,-0.206554932,-1.308787044,0.190606497,FALSE,FALSE
U2AF1L5,0.840302405,0.008452385,0.009344154,0.144705672,1.079812388,0.280225734,FALSE,FALSE,,,NRBP2,0.845474654,0.202927634,0.201239223,-0.01205381,0.277421665,0.781456348,FALSE,FALSE,,,PRDM5,0.938899405,0.10385863,0.121470209,-0.22598143,-1.241363225,0.214471598,FALSE,FALSE
NREP,0.840461988,0.048149696,0.054439371,0.177123705,0.71764496,0.472976228,FALSE,FALSE,,,GRIK4,0.845474654,0.198473479,0.211052599,0.088656359,1.728911027,0.08382502,FALSE,FALSE,,,FAM169A,0.938899405,0.094720499,0.0764909,0.30838857,-0.155592409,0.876354309,FALSE,FALSE
SLC35B4,0.840461988,0.067715043,0.074612031,0.139931912,0.376708632,0.706390147,FALSE,FALSE,,,SIVA1,0.845679344,0.024298055,0.024211978,-0.00511988,-0.745134757,0.456190259,FALSE,FALSE,,,SEC24A,0.938899405,0.043682473,0.072014463,-0.721232139,0.193182973,0.846815673,FALSE,FALSE
CPNE2,0.840461988,0.02518281,0.02313585,-0.122309193,-0.048944891,0.960963214,FALSE,FALSE,,,IL7,0.845708505,0.029262193,0.029292013,0.001469476,0.581798553,0.560702379,FALSE,FALSE,,,GRID2IP,0.938899405,0.011277843,0.011907348,-0.078360927,-0.267285607,0.789249268,FALSE,FALSE
PSME3,0.840461988,0.01974477,0.023888103,0.274821679,0.4417284,0.658685756,FALSE,FALSE,,,CSAD,0.845850787,0.089109193,0.101928467,0.19391085,-0.12569836,0.8999707,FALSE,FALSE,,,CSGALNACT1,0.938899405,1.053600368,1.09382062,-0.05404841,-1.283340287,0.199372884,FALSE,FALSE
CRAT,0.840544525,0.018073681,0.022295468,0.302860099,0.486309575,0.626747691,FALSE,FALSE,,,PXDN,0.845979664,0.010854038,0.007407705,-0.551133215,NA,NA,FALSE,FALSE,,,DPP3,0.938899405,0.011119955,0.010084483,0.141013896,0.392018095,0.695044844,FALSE,FALSE
FOXK1,0.84079205,0.136353366,0.149068973,0.128629696,0.258041529,0.796374857,FALSE,FALSE,,,ZDHHC24,0.845979664,0.019299569,0.020930401,0.117031359,0.831135913,0.405896854,FALSE,FALSE,,,CUX2,0.938899405,0.019977486,0.026787011,-0.423158522,-0.299928528,0.764231673,FALSE,FALSE
SYT11,0.841144619,0.328663262,0.355792655,0.114426523,1.52231456,0.127930282,FALSE,FALSE,,,ZBTB45,0.845979664,0.006501048,0.007886729,0.278754738,NA,NA,FALSE,FALSE,,,MFSD12,0.938899405,0.048308126,0.045160986,0.097188903,0.186404125,0.852127858,FALSE,FALSE
ETNK2,0.841144619,0.011476263,0.009667102,-0.24749768,0.153190216,0.878248273,FALSE,FALSE,,,PDZD7,0.846059979,0.010673458,0.016091716,0.592290507,1.455572495,0.145510836,FALSE,FALSE,,,WTAP,0.938973561,0.056142153,0.076513577,-0.446631377,-0.81846174,0.41309358,FALSE,FALSE
NRBP1,0.841144619,0.060530265,0.047985453,-0.335059571,-0.497784745,0.618635769,FALSE,FALSE,,,SERTAD3,0.846078693,0.007711861,0.009086492,0.23664425,-0.238365546,0.811597587,FALSE,FALSE,,,CLIP1,0.938986968,0.350760733,0.407027147,-0.214637769,-2.213315144,0.026875926,FALSE,FALSE
CRIPT,0.841144619,0.022315978,0.02496505,0.161832783,0.841082002,0.400301997,FALSE,FALSE,,,ZBTB40,0.846142723,0.030402041,0.033579461,0.143410883,0.008721951,0.993040978,FALSE,FALSE,,,IFI27L1,0.938986968,0.037694819,0.042123776,-0.160268522,0.07488632,0.940305161,FALSE,FALSE
NISCH,0.841144619,0.07687653,0.087981522,0.194657337,0.755142258,0.45016363,FALSE,FALSE,,,RUFY3,0.846142723,0.533584001,0.556992964,0.061943693,1.436020878,0.1509964,FALSE,FALSE,,,ZNF329,0.938986968,0.023895858,0.026320545,-0.13942877,0.685941499,0.49275,FALSE,FALSE
SDHA,0.841144619,0.061219908,0.062143678,0.021606754,0.207310696,0.835767222,FALSE,FALSE,,,HLA-F,0.846142723,0.006633661,0.00621999,-0.092893044,NA,NA,FALSE,FALSE,,,NQO2,0.939083519,0.048712705,0.042317004,0.203060603,0.884593506,0.37637591,FALSE,FALSE
HLA-B,0.841144619,0.041883357,0.045642864,0.124012232,1.46391837,0.143216254,FALSE,FALSE,,,WDR97,0.846142723,0.007757646,0.008653723,0.157702102,NA,NA,FALSE,FALSE,,,GDAP1L1,0.939179147,0.009760644,0.015749983,-0.690302046,-0.472704927,0.636423711,FALSE,FALSE
HECA,0.841144619,0.015774675,0.026010945,0.721508561,0.445543958,0.6559267,FALSE,FALSE,,,DLAT,0.846142723,0.027131169,0.028995548,0.095880185,1.394995029,0.163017339,FALSE,FALSE,,,FBXO28,0.939184209,0.092801712,0.10517277,-0.1805379,0.34623031,0.729169638,FALSE,FALSE
DMTF1,0.841144619,0.140020407,0.158540274,0.179212272,1.384179117,0.166303616,FALSE,FALSE,,,NPIPB4,0.846142723,0.02344172,0.024627217,0.071175185,-0.250538415,0.802171001,FALSE,FALSE,,,DNAJC16,0.939232926,0.054238986,0.059511427,-0.133836494,-0.718129428,0.472677487,FALSE,FALSE
SLC16A2,0.841144619,0.041726177,0.045154794,0.113926445,1.258230978,0.208308235,FALSE,FALSE,,,SPNS1,0.846142723,0.052499902,0.045405756,-0.20943953,0.533076868,0.593980371,FALSE,FALSE,,,NUDT7,0.939813142,0.010625418,0.009554418,0.153279743,-0.752235944,0.451909182,FALSE,FALSE
MRPL13,0.841144619,0.020971986,0.017205666,-0.285579772,-0.099187601,0.92098932,FALSE,FALSE,,,ILF3,0.846142723,0.091399121,0.081246173,-0.169880441,0.130314885,0.896317304,FALSE,FALSE,,,ACLY,0.939813142,0.054882172,0.053165052,0.045859363,-0.063851404,0.949088547,FALSE,FALSE
FAM120A,0.841144619,0.192578133,0.196312126,0.027705391,0.127513833,0.898533725,FALSE,FALSE,,,MICAL3,0.846142723,0.162848072,0.199774777,0.294847799,0.460177991,0.645388467,FALSE,FALSE,,,TAF12,0.940241076,0.038449525,0.035462903,0.11665514,0.331956606,0.739922026,FALSE,FALSE
SLC38A4,0.841144619,0.010865191,0.009180931,-0.243001134,0.14396879,0.885525115,FALSE,FALSE,,,UTRN,0.846142858,0.268260638,0.277162023,0.047094211,1.343794649,0.1790148,FALSE,FALSE,,,FAM127B,0.940241076,0.026409873,0.03991024,-0.595681596,-0.375118976,0.707571985,FALSE,FALSE
KNTC1,0.841144619,0.011802181,0.012554615,0.089164342,-0.696279557,0.486253773,FALSE,FALSE,,,TP53TG5,0.846142858,0.00555327,0.008425762,0.601469621,NA,NA,FALSE,FALSE,,,NPIPB4,0.94033339,0.027497597,0.024183271,0.185296135,-0.018759466,0.98503299,FALSE,FALSE
TTBK2,0.841144619,0.221598799,0.237575213,0.100434256,0.847246723,0.396857616,FALSE,FALSE,,,MARCH3,0.84617681,0.210276688,0.198407014,-0.083825885,-1.037881078,0.299325424,FALSE,FALSE,,,AK8,0.940437786,0.01925679,0.025720767,-0.417566422,-0.898730211,0.368796381,FALSE,FALSE
NME4,0.841144619,0.030366663,0.034793707,0.196338017,0.455976248,0.648407058,FALSE,FALSE,,,TAF9B,0.84617681,0.006216999,0.006144651,-0.016887256,NA,NA,FALSE,FALSE,,,UBA1,0.940527081,0.121316149,0.120541553,0.009241047,0.617262626,0.537061514,FALSE,FALSE
FGF11,0.841144619,0.01908838,0.023109203,0.275772843,1.227565347,0.219610177,FALSE,FALSE,,,SH3PXD2A,0.84617681,0.057224266,0.067910701,0.247011883,1.001698607,0.31648918,FALSE,FALSE,,,PVRL1,0.940644295,0.012280488,0.012489204,-0.024313718,0.488067028,0.625502365,FALSE,FALSE
LUC7L3,0.841144619,1.17632012,1.226028823,0.059712172,0.795260932,0.426461734,FALSE,FALSE,,,TEX36,0.84617681,0.007707252,0.007792857,0.01593579,NA,NA,FALSE,FALSE,,,S100PBP,0.94104863,0.096199512,0.116885054,-0.280988981,-0.427000053,0.669379289,FALSE,FALSE
ELL,0.841144619,0.032557806,0.028465929,-0.193767298,0.117073086,0.906802137,FALSE,FALSE,,,CCDC43,0.84617681,0.009425928,0.010025613,0.088983805,-0.091821005,0.926840255,FALSE,FALSE,,,SMIM12,0.94104863,0.044620288,0.044324588,0.009592608,-0.566960289,0.570741162,FALSE,FALSE
DYNLL2,0.841190088,0.034769524,0.03733874,0.102849904,0.41062525,0.681347346,FALSE,FALSE,,,CRNKL1,0.84617681,0.016953618,0.020154363,0.249499047,1.086239694,0.27737296,FALSE,FALSE,,,ZMPSTE24,0.94104863,0.045933036,0.055622404,-0.276133942,-0.803812248,0.421505415,FALSE,FALSE
KIAA1143,0.841454132,0.023109519,0.02734136,0.242597812,0.898708286,0.368808063,FALSE,FALSE,,,CECR2,0.84617681,0.264305337,0.254109978,-0.056752527,0.120930347,0.903746205,FALSE,FALSE,,,GNG12,0.94104863,0.11705729,0.111451276,0.070801656,-0.157451382,0.874889122,FALSE,FALSE
PPME1,0.841454132,0.079810426,0.068477047,-0.220956736,0.392076463,0.695001718,FALSE,FALSE,,,HSF2BP,0.846281397,0.006136299,0.011560357,0.913745224,NA,NA,FALSE,FALSE,,,ASH1L,0.94104863,0.503041909,0.522397806,-0.054470242,-1.277797406,0.201320869,FALSE,FALSE
COX6B1,0.841454132,0.097272638,0.105151265,0.112360248,-0.019702587,0.984280627,FALSE,FALSE,,,XKR8,0.846455452,0.022018479,0.032085163,0.543191508,1.050777178,0.29336094,FALSE,FALSE,,,CEBPZ,0.94104863,0.035763881,0.050855988,-0.507914343,0.030592165,0.975594791,FALSE,FALSE
ZC3H3,0.84176283,0.03120487,0.037155383,0.251800005,0.922569458,0.356231618,FALSE,FALSE,,,MCL1,0.846455452,0.062013642,0.07464171,0.267396424,1.554198731,0.12013702,FALSE,FALSE,,,PPP1R21,0.94104863,0.166267892,0.145910989,0.188421055,-0.002631206,0.997900604,FALSE,FALSE
PARP9,0.841783261,0.08104661,0.077008077,-0.073742061,0.27708528,0.781714624,FALSE,FALSE,,,DPM3,0.846455452,0.021952023,0.020452538,-0.102074062,0.094958817,0.924347538,FALSE,FALSE,,,MAT2A,0.94104863,0.275918576,0.260501442,0.08295123,-0.673465169,0.500651401,FALSE,FALSE
PDAP1,0.841783261,0.028289897,0.036957198,0.385568422,-0.140924987,0.887929203,FALSE,FALSE,,,MFSD6,0.846455452,0.012452024,0.013106529,0.073905395,0.330976304,0.740662384,FALSE,FALSE,,,MAP2,0.94104863,0.181977448,0.165696544,0.135216159,0.635773754,0.524923897,FALSE,FALSE
ZNF3,0.841783261,0.034236735,0.036578845,0.095464389,0.061652477,0.950839586,FALSE,FALSE,,,VILL,0.846455452,0.022802687,0.022881847,0.004999656,0.203540455,0.838712629,FALSE,FALSE,,,USP46,0.94104863,0.068869721,0.050624497,0.444034172,-0.18976489,0.849493369,FALSE,FALSE
PTS,0.841783261,0.053704658,0.056750412,0.079583642,0.54319954,0.586992423,FALSE,FALSE,,,MXD4,0.846455452,0.134772893,0.140027491,0.055179747,-0.074800817,0.940373191,FALSE,FALSE,,,PRKAA1,0.94104863,0.054808324,0.063916198,-0.22178657,0.018048469,0.985600187,FALSE,FALSE
VTI1A,0.841783261,0.294553663,0.306670064,0.05815685,0.176148857,0.860176998,FALSE,FALSE,,,GCNT2,0.846455452,0.004552041,0.006218142,0.449970058,NA,NA,FALSE,FALSE,,,TNPO1,0.94104863,0.118524878,0.121788771,-0.039191218,-0.909815856,0.362919631,FALSE,FALSE
SLC50A1,0.842009228,0.012243553,0.009464812,-0.371376475,-1.417580122,0.156313387,FALSE,FALSE,,,SAYSD1,0.846455452,0.010721402,0.010310972,-0.056313265,0.216539667,0.828567109,FALSE,FALSE,,,BOD1,0.94104863,0.021144767,0.025236444,-0.255207977,0.857732256,0.391040325,FALSE,FALSE
ARFIP2,0.842015541,0.02587365,0.018918284,-0.451702341,-0.342299983,0.732125148,FALSE,FALSE,,,TMEM243,0.846455452,0.012706408,0.014864288,0.226294197,0.269457058,0.787577983,FALSE,FALSE,,,CDKN1A,0.94104863,0.013760066,0.014142567,-0.039556597,0.209382674,0.834149517,FALSE,FALSE
PRMT5,0.842015541,0.017824388,0.020136648,0.175970941,0.834858275,0.40379751,FALSE,FALSE,,,TXLNG,0.846455452,0.03441747,0.047111327,0.452932929,1.871880717,0.061223108,FALSE,FALSE,,,POM121,0.94104863,0.065459441,0.081253531,-0.311829215,0.615214445,0.538413109,FALSE,FALSE
CADM4,0.842015541,0.088270745,0.08990787,0.026512027,1.560407047,0.118663721,FALSE,FALSE,,,PYCRL,0.846455452,0.008176545,0.012553835,0.618564927,NA,NA,FALSE,FALSE,,,FRMPD3,0.94104863,0.013556028,0.014165585,-0.063455641,0.040614814,0.967602974,FALSE,FALSE
YTHDC1,0.842267952,0.103066704,0.109050457,0.081417473,-0.320418424,0.748651161,FALSE,FALSE,,,TMEM38B,0.846455452,0.023373202,0.026015449,0.154513255,0.229055813,0.818825536,FALSE,FALSE,,,SLITRK2,0.94104863,0.077643235,0.100491559,-0.372142203,0.087377568,0.930371399,FALSE,FALSE
ZFAND6,0.842267952,0.223509535,0.235762316,0.076996763,0.441212974,0.659058822,FALSE,FALSE,,,DYNC1LI2,0.846455452,0.113247543,0.120392109,0.08826108,0.758884859,0.447921437,FALSE,FALSE,,,STRBP,0.94104863,0.197012033,0.174386118,0.175998547,-0.626512566,0.530978797,FALSE,FALSE
FOXRED2,0.842267952,0.047069593,0.055598367,0.240247145,0.624448306,0.532333209,FALSE,FALSE,,,OSBPL7,0.846455452,0.026854558,0.027884681,0.05430579,-0.049559066,0.960473767,FALSE,FALSE,,,EHMT1,0.94104863,0.347856576,0.379862511,-0.126984743,-0.592443017,0.553553968,FALSE,FALSE
CDH24,0.842414114,0.017318846,0.019017437,0.134980049,-0.203118104,0.839042722,FALSE,FALSE,,,FSD1,0.846455452,0.011251576,0.011525255,0.034671607,0.049682195,0.960375645,FALSE,FALSE,,,RP11-286N22.8,0.94104863,0.05425732,0.062725083,-0.209224687,0.502568358,0.61526778,FALSE,FALSE
PRKAR2A,0.842414877,0.169838301,0.188925173,0.153653095,1.494559149,0.135029534,FALSE,FALSE,,,ZNF304,0.846455452,0.007359218,0.012367403,0.74891832,NA,NA,FALSE,FALSE,,,CUL5,0.94104863,0.153296369,0.154249604,-0.008943253,-0.153825578,0.877747266,FALSE,FALSE
PIWIL2,0.842414877,0.01153741,0.012109604,0.069832242,-0.0862487,0.931268718,FALSE,FALSE,,,CLN8,0.846499228,0.035298949,0.031369058,-0.170282993,0.284696638,0.775876567,FALSE,FALSE,,,GDF11,0.94104863,0.046562055,0.049113599,-0.076967793,-0.06806457,0.945734234,FALSE,FALSE
CLK3,0.842584016,0.03247668,0.045302027,0.480171422,0.914829728,0.360281026,FALSE,FALSE,,,PPP1R36,0.846675981,0.00654009,0.00712903,0.124395368,NA,NA,FALSE,FALSE,,,SLAIN1,0.94104863,0.083708858,0.065296532,0.35837393,-0.310121167,0.756468817,FALSE,FALSE
NPHP4,0.842684019,0.053635207,0.047495671,-0.175384314,-0.293365782,0.769242578,FALSE,FALSE,,,NR3C2,0.846851244,0.490412542,0.545779343,0.154321916,1.431025049,0.152423036,FALSE,FALSE,,,MYO16,0.94104863,0.03215989,0.025586875,0.329858531,0.46111405,0.644716782,FALSE,FALSE
SCN2B,0.842684019,0.012849994,0.013981171,0.121717529,-0.353869434,0.723436735,FALSE,FALSE,,,KIAA0922,0.846851244,0.008070568,0.011857856,0.555101059,0.822603358,0.410733588,FALSE,FALSE,,,PSMA3,0.94104863,0.080822432,0.077731373,0.056258755,-0.770443556,0.441036825,FALSE,FALSE
P4HA2,0.842926165,0.030081224,0.0301642,0.003974058,0.107884843,0.914087041,FALSE,FALSE,,,FIGNL1,0.846851244,0.010840636,0.008843881,-0.293697924,-0.091002088,0.927490932,FALSE,FALSE,,,RDH11,0.94104863,0.010011566,0.01084619,-0.115520695,0.144355008,0.885220143,FALSE,FALSE
LACTB,0.843356604,0.016496563,0.022046809,0.418404439,0.662225021,0.507827021,FALSE,FALSE,,,THSD1,0.846851244,0.095194637,0.086912599,-0.131314975,0.468016402,0.63977286,FALSE,FALSE,,,PARP16,0.94104863,0.045507597,0.046271911,-0.024029261,-0.249258471,0.803160853,FALSE,FALSE
NAT9,0.843443748,0.054584752,0.063737641,0.223647629,1.493329159,0.135351046,FALSE,FALSE,,,POLG,0.846851244,0.036401819,0.028643692,-0.345793096,0.02146353,0.982875895,FALSE,FALSE,,,RASD1,0.94104863,0.079166743,0.085726073,-0.114839562,0.477178213,0.633235224,FALSE,FALSE
SESN2,0.84357608,0.018081514,0.019891656,0.137647917,0.640397466,0.52191423,FALSE,FALSE,,,CISD3,0.846851244,0.012703129,0.011304639,-0.168269022,0.319421482,0.749406923,FALSE,FALSE,,,STARD3,0.94104863,0.178244482,0.167898851,0.086265058,-0.771436464,0.440448269,FALSE,FALSE
PCID2,0.84357608,0.044262025,0.050056037,0.177474621,0.265368135,0.790725881,FALSE,FALSE,,,CAMKMT,0.84725885,0.395780263,0.401492132,0.020672049,0.374077787,0.708346445,FALSE,FALSE,,,BRIP1,0.94104863,0.009615911,0.009177523,0.067318665,-0.653258604,0.513589575,FALSE,FALSE
PCYT1B,0.843622508,0.094014373,0.100859903,0.101399507,0.197797541,0.84320347,FALSE,FALSE,,,PAPOLG,0.84725885,0.025090969,0.028463134,0.181926336,0.220124939,0.825773853,FALSE,FALSE,,,PSMF1,0.94104863,0.065279404,0.054341022,0.264586183,-0.271934342,0.785672505,FALSE,FALSE
BCAR3,0.843682989,0.251871409,0.275946611,0.131701802,2.208570804,0.027204508,FALSE,FALSE,,,CENPV,0.84725885,0.007421661,0.008392059,0.177282817,NA,NA,FALSE,FALSE,,,PDRG1,0.94104863,0.019209117,0.016078985,0.256614932,-0.071396499,0.943082196,FALSE,FALSE
CNBP,0.843957941,0.063551114,0.067881351,0.095097873,0.09676538,0.922912718,FALSE,FALSE,,,MARC2,0.847311324,0.119892518,0.120972069,0.012932347,0.571157111,0.567893148,FALSE,FALSE,,,NKAIN4,0.94104863,0.095972295,0.087476747,0.133718422,-0.240455408,0.809977229,FALSE,FALSE
MPC1,0.843957941,0.113176213,0.112450294,-0.009283336,0.210395448,0.833359045,FALSE,FALSE,,,NOL9,0.847354051,0.034273496,0.027143115,-0.336507056,0.268501699,0.788313167,FALSE,FALSE,,,MYH14,0.94104863,0.113962395,0.125099134,-0.134513953,0.097141774,0.922613807,FALSE,FALSE
PIGQ,0.843957941,0.07353435,0.070887821,-0.052880562,-0.463433487,0.64305368,FALSE,FALSE,,,INHA,0.847525524,0.012528131,0.014403431,0.201241291,-0.193966107,0.84620242,FALSE,FALSE,,,DPH5,0.94133083,0.031889246,0.039188328,-0.297354053,0.034409277,0.972550786,FALSE,FALSE
FRMPD1,0.844067023,0.035867437,0.033318992,-0.106329895,0.26600005,0.79023917,FALSE,FALSE,,,POP1,0.847525524,0.025014365,0.023825212,-0.070267799,0.686523154,0.492383268,FALSE,FALSE,,,SLC26A7,0.941412995,0.010985349,0.006854537,0.680449609,0.198255369,0.842845269,FALSE,FALSE
GGNBP2,0.844626352,0.10707273,0.113199819,0.080280551,0.509331069,0.610520184,FALSE,FALSE,,,DAPK3,0.847525524,0.026045738,0.028458051,0.12778957,0.327635039,0.743187626,FALSE,FALSE,,,SCAF4,0.941412995,0.059910435,0.057387288,0.062076101,0.248691584,0.803599359,FALSE,FALSE
NFATC2,0.844626352,0.066379477,0.073336226,0.143788758,-1.378640106,0.168005744,FALSE,FALSE,,,SLC7A9,0.847588399,0.007710738,0.008137166,0.077657463,NA,NA,FALSE,FALSE,,,FRMD4B,0.941600313,0.018022033,0.018473241,-0.03567523,-0.219466009,0.826287056,FALSE,FALSE
DHX34,0.844626352,0.040099659,0.044585085,0.152971207,1.194345719,0.232342761,FALSE,FALSE,,,RTKN,0.847779112,0.017032135,0.019973647,0.22983852,-0.390394374,0.696244947,FALSE,FALSE,,,CRIPAK,0.941600313,0.036231358,0.041435248,-0.193619665,-1.480128435,0.138838974,FALSE,FALSE
CAB39,0.844999752,0.087016283,0.100337773,0.205507533,0.056942496,0.954591002,FALSE,FALSE,,,PCDHB5,0.847829102,0.010052567,0.008383288,-0.261975962,-0.679763287,0.496654356,FALSE,FALSE,,,SLC35B2,0.941600313,0.030262011,0.029935637,0.015643866,-0.814978507,0.415084613,FALSE,FALSE
AADAT,0.844999752,0.016737046,0.027631323,0.723259716,0.817735667,0.41350814,FALSE,FALSE,,,NDRG4,0.848202798,0.146762904,0.175675936,0.259429231,0.492471348,0.622386172,FALSE,FALSE,,,HINFP,0.941600313,0.04237136,0.041377667,0.034237109,-0.051645603,0.958811082,FALSE,FALSE
DHRSX,0.844999752,0.219712743,0.243754151,0.149808241,1.346683109,0.178082315,FALSE,FALSE,,,BCL7A,0.848489995,0.03565119,0.036360527,0.028422872,-0.242704158,0.808234586,FALSE,FALSE,,,GTPBP4,0.941600313,0.027892913,0.025089805,0.152797347,-1.930328838,0.053566106,FALSE,FALSE
HM13,0.844999752,0.084753088,0.097015357,0.194947206,1.133483332,0.257011337,FALSE,FALSE,,,EIF2AK4,0.848489995,0.089742043,0.10521235,0.229448123,1.119377285,0.262979217,FALSE,FALSE,,,PCSK2,0.941600313,0.019357325,0.021205656,-0.131569562,-0.143969525,0.885524534,FALSE,FALSE
MYT1L,0.845001311,0.036248224,0.033321885,-0.121440308,0.239280578,0.810888025,FALSE,FALSE,,,TRADD,0.848489995,0.007417927,0.01053205,0.505698216,NA,NA,FALSE,FALSE,,,TBP,0.941644969,0.025043566,0.024855876,0.010853045,-0.378638064,0.704956652,FALSE,FALSE
ABCB8,0.845560202,0.04241483,0.039938862,-0.086775535,-0.027073579,0.978401048,FALSE,FALSE,,,TP53I3,0.848540025,0.01209318,0.010845351,-0.157116856,0.083683736,0.933307888,FALSE,FALSE,,,NACC1,0.941718486,0.034166035,0.038361428,-0.167093601,-0.116741717,0.907064731,FALSE,FALSE
MAPKAPK3,0.84614122,0.014489367,0.021947707,0.599075692,0.877548099,0.380189006,FALSE,FALSE,,,ANKRD49,0.8486525,0.033256778,0.040647595,0.289521598,0.352155635,0.724721546,FALSE,FALSE,,,ANXA6,0.941782604,0.052552945,0.056763046,-0.111180402,0.176829782,0.859642095,FALSE,FALSE
PCDHB4,0.84614122,0.013072793,0.017604242,0.429355711,0.771979653,0.440126479,FALSE,FALSE,,,SERAC1,0.8488049,0.021246102,0.032498822,0.613189224,0.813897733,0.41570354,FALSE,FALSE,,,TLN1,0.941782604,0.022816665,0.022819303,-0.00016679,-0.840207998,0.400791775,FALSE,FALSE
RTN4RL1,0.84614122,0.011665279,0.020004224,0.778083808,1.060499775,0.288917292,FALSE,FALSE,,,SLC2A5,0.848894222,0.007145849,0.007107089,-0.007846856,0.106703632,0.915024101,FALSE,FALSE,,,MS4A5,0.941782604,0.011784761,0.015329099,-0.379350471,-0.35858887,0.719902674,FALSE,FALSE
GOLGA6L10,0.84616442,0.021426863,0.02580191,0.268057218,0.389429889,0.696958165,FALSE,FALSE,,,RP11-505K9.4,0.848894222,0.017123078,0.017704063,0.048138432,0.327382772,0.743378395,FALSE,FALSE,,,CASC4,0.941782604,0.389990852,0.397369382,-0.02704043,-0.040102901,0.968011089,FALSE,FALSE
VPS25,0.84623003,0.01692382,0.019110067,0.17527758,0.683668599,0.494184456,FALSE,FALSE,,,SLCO4A1,0.848894222,0.009608156,0.011340347,0.239133225,0.038851639,0.969008674,FALSE,FALSE,,,RASSF8,0.942130064,0.438269107,0.459591301,-0.068534503,0.351640103,0.725108185,FALSE,FALSE
SCRN1,0.846254233,0.13959566,0.167836702,0.265804137,0.553638429,0.579826321,FALSE,FALSE,,,ALS2CR11,0.848930685,0.049963813,0.054309844,0.12033014,1.536817501,0.124338006,FALSE,FALSE,,,PHKB,0.942130064,0.129909617,0.138396116,-0.091295214,-0.437189371,0.661974017,FALSE,FALSE
LAMA3,0.846254233,0.03101363,0.038502654,0.312055482,1.094407791,0.273776168,FALSE,FALSE,,,NR3C1,0.848997706,0.162325219,0.190191309,0.228564167,1.22826853,0.21934618,FALSE,FALSE,,,RUNDC3A,0.942130064,0.029492095,0.037717957,-0.354923235,-0.012512538,0.9900167,FALSE,FALSE
AAMP,0.846543525,0.039899361,0.043771092,0.133612731,0.217336957,0.827945758,FALSE,FALSE,,,IL1RAP,0.849359253,0.010099744,0.012478038,0.30507234,-0.149083241,0.88148795,FALSE,FALSE,,,ERC2,0.94216925,0.072635058,0.086399084,-0.250349968,0.048527758,0.961295643,FALSE,FALSE
